"mesv","anov","id_dep","total_deputado"
2,2017,178878,2
3,2017,178878,3
2,2015,178879,7
3,2015,178879,11
4,2015,178879,10
5,2015,178879,10
6,2015,178879,7
7,2015,178879,4
8,2015,178879,10
9,2015,178879,14
10,2015,178879,9
11,2015,178879,7
12,2015,178879,2
2,2016,178879,6
3,2016,178879,7
4,2016,178879,4
5,2016,178879,5
6,2016,178879,7
7,2016,178879,3
8,2016,178879,5
10,2016,178879,5
11,2016,178879,6
12,2016,178879,4
2,2017,178879,4
3,2017,178879,3
2,2015,178880,5
3,2015,178880,12
4,2015,178880,10
5,2015,178880,11
6,2015,178880,7
7,2015,178880,4
8,2015,178880,9
9,2015,178880,12
10,2015,178880,9
11,2015,178880,6
12,2015,178880,1
2,2016,178880,6
3,2016,178880,8
4,2016,178880,3
5,2016,178880,5
6,2016,178880,5
7,2016,178880,3
8,2016,178880,4
10,2016,178880,6
11,2016,178880,4
12,2016,178880,5
3,2017,178880,3
2,2015,178881,6
3,2015,178881,12
4,2015,178881,7
5,2015,178881,10
6,2015,178881,7
7,2015,178881,4
8,2015,178881,10
9,2015,178881,10
10,2015,178881,9
11,2015,178881,6
12,2015,178881,2
2,2016,178881,4
3,2016,178881,10
4,2016,178881,3
5,2016,178881,2
6,2016,178881,4
7,2016,178881,3
8,2016,178881,3
10,2016,178881,6
11,2016,178881,5
12,2016,178881,4
2,2017,178881,4
3,2017,178881,3
2,2015,178882,5
3,2015,178882,11
4,2015,178882,10
5,2015,178882,11
6,2015,178882,6
7,2015,178882,4
8,2015,178882,9
9,2015,178882,14
10,2015,178882,9
11,2015,178882,7
12,2015,178882,2
2,2016,178882,6
3,2016,178882,4
4,2016,178882,3
5,2016,178882,4
6,2016,178882,5
10,2016,178882,2
11,2016,178882,6
12,2016,178882,4
3,2017,178882,1
2,2015,178883,5
3,2015,178883,12
4,2015,178883,10
5,2015,178883,10
6,2015,178883,7
7,2015,178883,4
8,2015,178883,10
9,2015,178883,10
10,2015,178883,8
11,2015,178883,5
12,2015,178883,2
2,2016,178883,5
3,2016,178883,8
4,2016,178883,2
5,2016,178883,4
6,2016,178883,7
7,2016,178883,3
8,2016,178883,3
10,2016,178883,3
11,2016,178883,5
12,2016,178883,3
2,2017,178883,3
3,2017,178883,3
2,2015,178884,6
3,2015,178884,12
4,2015,178884,10
5,2015,178884,9
6,2015,178884,5
7,2015,178884,4
8,2015,178884,10
9,2015,178884,14
10,2015,178884,10
11,2015,178884,6
12,2015,178884,2
2,2016,178884,4
3,2016,178884,9
4,2016,178884,4
5,2016,178884,5
6,2016,178884,7
7,2016,178884,3
8,2016,178884,5
10,2016,178884,7
11,2016,178884,4
12,2016,178884,5
2,2017,178884,3
3,2017,178884,3
2,2015,178885,3
3,2015,178885,11
4,2015,178885,7
5,2015,178885,7
6,2015,178885,5
7,2015,178885,4
8,2015,178885,10
9,2015,178885,10
10,2015,178885,9
11,2015,178885,3
12,2015,178885,2
2,2016,178885,5
3,2016,178885,10
4,2016,178885,2
5,2016,178885,4
6,2016,178885,3
7,2016,178885,1
10,2016,178885,4
11,2016,178885,4
12,2016,178885,4
2,2017,178885,4
3,2017,178885,2
2,2015,178886,5
3,2015,178886,12
4,2015,178886,8
5,2015,178886,11
6,2015,178886,7
7,2015,178886,4
8,2015,178886,9
9,2015,178886,13
10,2015,178886,9
11,2015,178886,6
12,2015,178886,2
2,2016,178886,6
3,2016,178886,9
4,2016,178886,4
5,2016,178886,4
6,2016,178886,7
7,2016,178886,2
8,2016,178886,5
10,2016,178886,6
11,2016,178886,4
12,2016,178886,5
2,2017,178886,4
3,2017,178886,2
2,2015,178887,3
3,2015,178887,10
4,2015,178887,9
5,2015,178887,11
6,2015,178887,5
7,2015,178887,4
8,2015,178887,10
9,2015,178887,14
10,2015,178887,10
11,2015,178887,7
12,2015,178887,2
2,2016,178887,6
3,2016,178887,11
4,2016,178887,4
5,2016,178887,5
6,2016,178887,7
7,2016,178887,3
8,2016,178887,4
10,2016,178887,4
11,2016,178887,2
12,2016,178887,5
2,2017,178887,2
3,2017,178887,3
2,2015,178888,6
3,2015,178888,11
4,2015,178888,9
5,2015,178888,11
6,2015,178888,6
7,2015,178888,3
8,2015,178888,8
9,2015,178888,13
10,2015,178888,10
11,2015,178888,7
12,2015,178888,2
2,2016,178888,5
3,2016,178888,10
4,2016,178888,4
5,2016,178888,5
6,2016,178888,3
7,2016,178888,3
8,2016,178888,5
10,2016,178888,5
11,2016,178888,3
12,2016,178888,3
2,2017,178888,4
3,2017,178888,3
2,2015,178889,5
3,2015,178889,9
4,2015,178889,9
5,2015,178889,8
6,2015,178889,7
7,2015,178889,4
8,2015,178889,10
9,2015,178889,14
10,2015,178889,7
11,2015,178889,6
12,2015,178889,2
2,2016,178889,6
3,2016,178889,11
4,2016,178889,1
5,2016,178889,5
6,2016,178889,5
7,2016,178889,2
8,2016,178889,5
10,2016,178889,4
11,2016,178889,3
12,2016,178889,4
2,2017,178889,4
3,2017,178889,2
2,2015,178890,4
3,2015,178890,12
4,2015,178890,10
5,2015,178890,11
6,2015,178890,7
7,2015,178890,4
8,2015,178890,10
9,2015,178890,14
10,2015,178890,10
11,2015,178890,7
12,2015,178890,2
2,2016,178890,6
3,2016,178890,11
4,2016,178890,4
5,2016,178890,5
6,2016,178890,7
7,2016,178890,3
8,2016,178890,5
10,2016,178890,5
11,2016,178890,6
12,2016,178890,6
2,2017,178890,4
3,2017,178890,3
2,2015,178891,5
3,2015,178891,12
4,2015,178891,10
5,2015,178891,11
6,2015,178891,6
7,2015,178891,4
8,2015,178891,9
9,2015,178891,14
10,2015,178891,6
11,2015,178891,6
12,2015,178891,2
2,2016,178891,5
3,2016,178891,5
4,2016,178891,4
5,2016,178891,3
6,2016,178891,2
7,2016,178891,3
8,2016,178891,4
10,2016,178891,7
11,2016,178891,4
12,2016,178891,5
2,2017,178891,2
3,2017,178891,2
2,2015,178892,3
3,2015,178892,11
4,2015,178892,9
5,2015,178892,11
6,2015,178892,5
7,2015,178892,4
8,2015,178892,7
9,2015,178892,13
10,2015,178892,9
11,2015,178892,7
12,2015,178892,2
2,2016,178892,6
3,2016,178892,5
4,2016,178892,4
5,2016,178892,4
6,2016,178892,7
7,2016,178892,3
8,2016,178892,4
10,2016,178892,5
11,2016,178892,6
12,2016,178892,5
2,2017,178892,4
3,2017,178892,2
2,2015,178893,6
3,2015,178893,12
4,2015,178893,9
5,2015,178893,11
6,2015,178893,7
7,2015,178893,4
8,2015,178893,10
9,2015,178893,14
10,2015,178893,10
11,2015,178893,7
12,2015,178893,2
2,2016,178893,6
3,2016,178893,10
4,2016,178893,3
5,2016,178893,5
6,2016,178893,6
7,2016,178893,3
8,2016,178893,5
10,2016,178893,5
11,2016,178893,6
12,2016,178893,5
2,2017,178893,4
3,2017,178893,3
2,2015,178894,5
3,2015,178894,12
4,2015,178894,10
5,2015,178894,11
6,2015,178894,7
7,2015,178894,4
8,2015,178894,9
9,2015,178894,13
10,2015,178894,9
11,2015,178894,7
12,2015,178894,2
2,2016,178894,6
3,2016,178894,10
4,2016,178894,4
5,2016,178894,5
6,2016,178894,7
7,2016,178894,2
8,2016,178894,5
10,2016,178894,7
11,2016,178894,6
12,2016,178894,6
2,2017,178894,3
3,2017,178894,1
2,2015,178895,5
3,2015,178895,12
4,2015,178895,8
5,2015,178895,8
6,2015,178895,7
7,2015,178895,1
8,2015,178895,10
9,2015,178895,10
10,2015,178895,7
11,2015,178895,7
12,2015,178895,1
2,2016,178895,3
3,2016,178895,8
4,2016,178895,1
5,2016,178895,3
6,2016,178895,4
7,2016,178895,2
8,2016,178895,1
10,2016,178895,6
11,2016,178895,4
12,2016,178895,2
2,2017,178895,3
3,2017,178895,3
2,2015,178896,6
3,2015,178896,12
4,2015,178896,7
5,2015,178896,11
6,2015,178896,7
7,2015,178896,2
8,2015,178896,10
9,2015,178896,13
10,2015,178896,5
11,2015,178896,6
12,2015,178896,2
2,2016,178896,4
3,2016,178896,9
4,2016,178896,3
5,2016,178896,4
6,2016,178896,4
7,2016,178896,3
8,2016,178896,3
10,2016,178896,4
11,2016,178896,6
12,2016,178896,5
2,2017,178896,4
3,2017,178896,1
2,2015,178897,4
3,2015,178897,10
4,2015,178897,8
5,2015,178897,11
6,2015,178897,5
7,2015,178897,3
8,2015,178897,8
9,2015,178897,11
10,2015,178897,7
11,2015,178897,7
12,2015,178897,1
2,2016,178897,5
3,2016,178897,7
4,2016,178897,3
5,2016,178897,3
6,2016,178897,2
7,2016,178897,2
8,2016,178897,1
10,2016,178897,3
11,2016,178897,6
12,2016,178897,4
2,2017,178897,3
3,2017,178897,3
2,2015,178898,5
3,2015,178898,12
4,2015,178898,10
5,2015,178898,11
6,2015,178898,7
7,2015,178898,4
8,2015,178898,10
9,2015,178898,13
10,2015,178898,10
11,2015,178898,7
12,2015,178898,2
2,2016,178898,6
3,2016,178898,11
4,2016,178898,4
5,2016,178898,5
6,2016,178898,7
7,2016,178898,3
8,2016,178898,5
10,2016,178898,7
11,2016,178898,6
12,2016,178898,6
2,2017,178898,4
3,2017,178898,3
2,2015,178900,6
3,2015,178900,11
4,2015,178900,9
5,2015,178900,9
6,2015,178900,7
7,2015,178900,4
8,2015,178900,10
9,2015,178900,12
10,2015,178900,7
11,2015,178900,6
12,2015,178900,2
2,2016,178900,6
3,2016,178900,8
4,2016,178900,4
5,2016,178900,3
6,2016,178900,6
7,2016,178900,3
8,2016,178900,5
10,2016,178900,3
11,2016,178900,4
12,2016,178900,4
2,2017,178900,3
3,2017,178900,3
2,2015,178901,7
3,2015,178901,10
4,2015,178901,10
5,2015,178901,10
6,2015,178901,6
7,2015,178901,3
8,2015,178901,10
9,2015,178901,13
10,2015,178901,10
11,2015,178901,7
12,2015,178901,2
2,2016,178901,6
3,2016,178901,8
4,2016,178901,4
5,2016,178901,5
6,2016,178901,4
7,2016,178901,3
8,2016,178901,5
10,2016,178901,7
11,2016,178901,5
12,2016,178901,6
2,2017,178901,4
3,2017,178901,2
2,2015,178902,5
3,2015,178902,12
4,2015,178902,10
5,2015,178902,11
6,2015,178902,2
8,2015,178902,10
9,2015,178902,10
10,2015,178902,10
11,2015,178902,4
12,2015,178902,2
2,2016,178902,6
3,2016,178902,11
4,2016,178902,3
5,2016,178902,4
6,2016,178902,6
7,2016,178902,3
8,2016,178902,4
10,2016,178902,5
11,2016,178902,6
12,2016,178902,4
2,2017,178902,4
3,2017,178902,3
2,2015,178903,6
3,2015,178903,10
4,2015,178903,10
5,2015,178903,11
6,2015,178903,6
7,2015,178903,3
8,2015,178903,10
9,2015,178903,8
10,2015,178903,9
11,2015,178903,5
12,2015,178903,1
2,2016,178903,5
3,2016,178903,4
4,2016,178903,3
5,2016,178903,5
6,2016,178903,6
8,2016,178903,5
10,2016,178903,7
11,2016,178903,6
12,2016,178903,6
3,2017,178903,3
2,2015,178904,7
3,2015,178904,11
4,2015,178904,10
5,2015,178904,11
6,2015,178904,7
7,2015,178904,4
8,2015,178904,10
9,2015,178904,13
10,2015,178904,9
11,2015,178904,6
12,2015,178904,1
5,2016,178904,2
6,2016,178904,5
7,2016,178904,3
8,2016,178904,4
10,2016,178904,6
11,2016,178904,6
12,2016,178904,5
2,2017,178904,3
3,2017,178904,3
2,2015,178905,7
3,2015,178905,10
4,2015,178905,10
5,2015,178905,11
6,2015,178905,7
7,2015,178905,4
8,2015,178905,9
9,2015,178905,11
10,2015,178905,10
11,2015,178905,6
12,2015,178905,2
2,2016,178905,6
3,2016,178905,11
4,2016,178905,4
5,2016,178905,4
6,2016,178905,5
7,2016,178905,3
8,2016,178905,4
10,2016,178905,5
11,2016,178905,4
12,2016,178905,2
2,2017,178905,2
3,2017,178905,3
2,2015,178906,5
3,2015,178906,10
4,2015,178906,9
5,2015,178906,11
6,2015,178906,6
7,2015,178906,4
8,2015,178906,9
9,2015,178906,12
10,2015,178906,7
11,2015,178906,5
12,2015,178906,2
2,2016,178906,4
3,2016,178906,5
4,2016,178906,3
5,2016,178906,4
6,2016,178906,5
7,2016,178906,3
8,2016,178906,3
10,2016,178906,6
11,2016,178906,5
12,2016,178906,3
2,2017,178906,4
3,2017,178906,2
2,2015,178907,6
3,2015,178907,12
4,2015,178907,8
5,2015,178907,5
6,2015,178907,7
7,2015,178907,3
8,2015,178907,10
9,2015,178907,13
10,2015,178907,9
11,2015,178907,6
12,2015,178907,2
2,2016,178907,4
3,2016,178907,11
4,2016,178907,4
5,2016,178907,4
6,2016,178907,4
7,2016,178907,2
8,2016,178907,4
10,2016,178907,7
11,2016,178907,6
12,2016,178907,6
2,2017,178907,3
3,2017,178907,2
2,2015,178908,6
3,2015,178908,11
4,2015,178908,10
5,2015,178908,11
6,2015,178908,7
7,2015,178908,4
8,2015,178908,10
9,2015,178908,13
10,2015,178908,10
11,2015,178908,7
12,2015,178908,2
2,2016,178908,6
3,2016,178908,11
4,2016,178908,3
5,2016,178908,5
6,2016,178908,7
7,2016,178908,3
8,2016,178908,5
10,2016,178908,5
11,2016,178908,6
12,2016,178908,4
2,2017,178908,3
3,2017,178908,1
2,2015,178909,7
3,2015,178909,12
4,2015,178909,9
5,2015,178909,10
6,2015,178909,7
7,2015,178909,4
8,2015,178909,10
9,2015,178909,13
10,2015,178909,9
11,2015,178909,7
12,2015,178909,2
2,2016,178909,6
3,2016,178909,10
4,2016,178909,3
5,2016,178909,5
6,2016,178909,6
7,2016,178909,3
8,2016,178909,5
10,2016,178909,6
11,2016,178909,6
12,2016,178909,5
2,2017,178909,3
3,2017,178909,3
2,2015,178910,5
3,2015,178910,9
4,2015,178910,10
5,2015,178910,11
6,2015,178910,7
7,2015,178910,4
8,2015,178910,10
9,2015,178910,13
10,2015,178910,6
11,2015,178910,7
12,2015,178910,2
2,2016,178910,6
3,2016,178910,8
4,2016,178910,4
5,2016,178910,3
6,2016,178910,7
7,2016,178910,3
8,2016,178910,5
10,2016,178910,7
11,2016,178910,6
12,2016,178910,6
2,2017,178910,4
3,2017,178910,3
2,2015,178911,5
3,2015,178911,12
4,2015,178911,8
5,2015,178911,9
6,2015,178911,7
7,2015,178911,4
8,2015,178911,8
9,2015,178911,11
10,2015,178911,8
11,2015,178911,6
12,2015,178911,2
2,2016,178911,5
3,2016,178911,4
4,2016,178911,1
5,2016,178911,4
6,2016,178911,4
7,2016,178911,3
8,2016,178911,4
10,2016,178911,4
11,2016,178911,4
12,2016,178911,2
2,2017,178911,3
3,2017,178911,3
2,2015,178912,6
3,2015,178912,12
4,2015,178912,10
5,2015,178912,11
6,2015,178912,7
7,2015,178912,4
8,2015,178912,10
9,2015,178912,14
10,2015,178912,10
11,2015,178912,7
4,2016,178912,4
5,2016,178912,4
6,2016,178912,4
7,2016,178912,3
8,2016,178912,5
10,2016,178912,5
11,2016,178912,5
12,2016,178912,5
2,2017,178912,3
3,2017,178912,1
2,2015,178913,6
3,2015,178913,11
4,2015,178913,10
5,2015,178913,11
6,2015,178913,5
7,2015,178913,4
8,2015,178913,8
9,2015,178913,14
10,2015,178913,9
11,2015,178913,7
12,2015,178913,1
2,2016,178913,5
3,2016,178913,7
4,2016,178913,3
5,2016,178913,2
6,2016,178913,4
7,2016,178913,3
11,2016,178913,1
12,2016,178913,1
2,2017,178913,3
3,2017,178913,3
2,2015,178914,4
5,2015,178914,3
6,2015,178914,6
7,2015,178914,1
8,2015,178914,10
9,2015,178914,11
10,2015,178914,9
11,2015,178914,6
12,2015,178914,1
2,2016,178914,4
3,2016,178914,8
4,2016,178914,3
5,2016,178914,4
6,2016,178914,5
7,2016,178914,2
8,2016,178914,3
10,2016,178914,4
11,2016,178914,4
12,2016,178914,3
2,2017,178914,4
3,2017,178914,2
2,2015,178915,6
3,2015,178915,12
4,2015,178915,10
5,2015,178915,11
6,2015,178915,7
7,2015,178915,4
8,2015,178915,9
9,2015,178915,14
10,2015,178915,8
11,2015,178915,7
12,2015,178915,1
2,2016,178915,6
3,2016,178915,10
4,2016,178915,3
5,2016,178915,5
6,2016,178915,7
7,2016,178915,3
8,2016,178915,2
10,2016,178915,5
11,2016,178915,6
12,2016,178915,4
2,2017,178915,3
3,2017,178915,2
2,2015,178916,6
3,2015,178916,12
4,2015,178916,10
5,2015,178916,11
6,2015,178916,7
7,2015,178916,4
8,2015,178916,10
9,2015,178916,14
10,2015,178916,10
11,2015,178916,7
12,2015,178916,2
2,2016,178916,6
3,2016,178916,11
4,2016,178916,4
5,2016,178916,5
6,2016,178916,5
7,2016,178916,3
8,2016,178916,3
10,2016,178916,6
11,2016,178916,6
12,2016,178916,6
2,2017,178916,4
3,2017,178916,3
2,2015,178917,6
3,2015,178917,12
4,2015,178917,9
5,2015,178917,11
6,2015,178917,7
7,2015,178917,4
8,2015,178917,10
9,2015,178917,13
10,2015,178917,8
11,2015,178917,7
12,2015,178917,2
2,2016,178917,6
3,2016,178917,10
4,2016,178917,3
5,2016,178917,5
6,2016,178917,2
7,2016,178917,1
8,2016,178917,5
10,2016,178917,4
11,2016,178917,5
12,2016,178917,5
2,2017,178917,3
3,2017,178917,2
2,2015,178918,6
3,2015,178918,10
4,2015,178918,7
5,2015,178918,11
6,2015,178918,5
7,2015,178918,4
8,2015,178918,6
9,2015,178918,10
10,2015,178918,8
11,2015,178918,7
12,2015,178918,2
2,2016,178918,5
3,2016,178918,9
4,2016,178918,4
5,2016,178918,5
6,2016,178918,4
7,2016,178918,2
8,2016,178918,4
10,2016,178918,5
11,2016,178918,6
12,2016,178918,4
2,2017,178918,3
3,2017,178918,2
2,2015,178919,6
3,2015,178919,11
4,2015,178919,3
5,2015,178919,9
6,2015,178919,7
7,2015,178919,4
8,2015,178919,8
9,2015,178919,9
10,2015,178919,7
11,2015,178919,6
12,2015,178919,2
2,2016,178919,3
3,2016,178919,9
4,2016,178919,2
5,2016,178919,4
6,2016,178919,2
7,2016,178919,2
8,2016,178919,4
10,2016,178919,6
11,2016,178919,5
12,2016,178919,3
2,2017,178919,2
3,2017,178919,2
2,2015,178920,5
3,2015,178920,10
4,2015,178920,9
5,2015,178920,11
6,2015,178920,2
7,2015,178920,4
8,2015,178920,10
9,2015,178920,12
10,2015,178920,5
11,2015,178920,6
12,2015,178920,2
2,2016,178920,4
3,2016,178920,10
4,2016,178920,4
5,2016,178920,5
6,2016,178920,5
7,2016,178920,1
8,2016,178920,4
10,2016,178920,6
11,2016,178920,5
12,2016,178920,4
2,2017,178920,3
3,2017,178920,2
2,2015,178921,1
2,2015,178922,7
3,2015,178922,12
4,2015,178922,9
5,2015,178922,11
6,2015,178922,7
7,2015,178922,4
8,2015,178922,10
9,2015,178922,10
10,2015,178922,10
11,2015,178922,7
12,2015,178922,2
2,2016,178922,6
3,2016,178922,11
4,2016,178922,3
5,2016,178922,4
6,2016,178922,4
7,2016,178922,3
8,2016,178922,5
10,2016,178922,5
11,2016,178922,5
12,2016,178922,6
2,2017,178922,3
3,2017,178922,1
2,2015,178923,6
3,2015,178923,12
4,2015,178923,10
5,2015,178923,11
6,2015,178923,6
7,2015,178923,4
8,2015,178923,10
9,2015,178923,14
10,2015,178923,9
11,2015,178923,7
12,2015,178923,2
2,2016,178923,6
3,2016,178923,9
4,2016,178923,3
5,2016,178923,5
6,2016,178923,6
7,2016,178923,3
8,2016,178923,4
10,2016,178923,5
11,2016,178923,6
12,2016,178923,3
2,2017,178923,3
3,2017,178923,3
2,2015,178924,7
3,2015,178924,3
10,2016,178924,2
2,2015,178925,5
3,2015,178925,7
10,2016,178925,2
2,2015,178926,6
3,2015,178926,12
4,2015,178926,9
5,2015,178926,11
6,2015,178926,4
7,2015,178926,3
8,2015,178926,10
9,2015,178926,11
10,2015,178926,9
11,2015,178926,6
12,2015,178926,2
2,2016,178926,6
3,2016,178926,10
4,2016,178926,4
5,2016,178926,4
6,2016,178926,6
7,2016,178926,2
8,2016,178926,5
10,2016,178926,5
11,2016,178926,6
12,2016,178926,5
2,2017,178926,4
3,2017,178926,3
2,2015,178927,6
3,2015,178927,12
4,2015,178927,9
5,2015,178927,11
6,2015,178927,7
7,2015,178927,4
8,2015,178927,10
9,2015,178927,13
10,2015,178927,6
11,2015,178927,7
12,2015,178927,2
2,2016,178927,5
3,2016,178927,10
4,2016,178927,4
5,2016,178927,5
6,2016,178927,6
7,2016,178927,3
8,2016,178927,4
10,2016,178927,3
11,2016,178927,6
12,2016,178927,5
2,2017,178927,3
3,2017,178927,3
2,2015,178928,6
3,2015,178928,11
4,2015,178928,10
5,2015,178928,11
6,2015,178928,7
7,2015,178928,4
8,2015,178928,10
9,2015,178928,14
10,2015,178928,10
11,2015,178928,7
12,2015,178928,2
2,2016,178928,6
3,2016,178928,10
4,2016,178928,4
5,2016,178928,5
6,2016,178928,7
7,2016,178928,3
8,2016,178928,5
10,2016,178928,4
11,2016,178928,6
2,2017,178928,4
3,2017,178928,3
2,2015,178929,6
3,2015,178929,11
4,2015,178929,10
5,2015,178929,11
6,2015,178929,5
7,2015,178929,4
8,2015,178929,10
9,2015,178929,13
10,2015,178929,9
11,2015,178929,7
12,2015,178929,2
2,2016,178929,6
3,2016,178929,11
4,2016,178929,4
5,2016,178929,5
6,2016,178929,7
7,2016,178929,3
8,2016,178929,5
10,2016,178929,6
11,2016,178929,6
12,2016,178929,4
2,2017,178929,3
3,2017,178929,3
2,2015,178930,5
3,2015,178930,12
4,2015,178930,9
5,2015,178930,11
6,2015,178930,7
7,2015,178930,3
8,2015,178930,9
9,2015,178930,8
10,2015,178930,7
11,2015,178930,6
12,2015,178930,2
2,2016,178930,6
3,2016,178930,9
4,2016,178930,3
5,2016,178930,5
6,2016,178930,6
7,2016,178930,1
8,2016,178930,5
10,2016,178930,5
11,2016,178930,4
12,2016,178930,6
2,2017,178930,3
3,2017,178930,1
2,2015,178931,5
3,2015,178931,11
4,2015,178931,9
5,2015,178931,11
6,2015,178931,7
7,2015,178931,2
8,2015,178931,5
9,2015,178931,8
10,2015,178931,10
11,2015,178931,3
2,2016,178931,6
3,2016,178931,7
4,2016,178931,3
5,2016,178931,5
6,2016,178931,4
7,2016,178931,3
8,2016,178931,5
10,2016,178931,5
11,2016,178931,6
12,2016,178931,2
2,2017,178931,4
3,2017,178931,1
2,2015,178932,5
3,2015,178932,11
4,2015,178932,10
5,2015,178932,11
6,2015,178932,7
7,2015,178932,4
8,2015,178932,10
9,2015,178932,14
10,2015,178932,9
11,2015,178932,6
12,2015,178932,2
2,2016,178932,6
3,2016,178932,10
4,2016,178932,4
5,2016,178932,5
6,2016,178932,5
7,2016,178932,3
8,2016,178932,5
10,2016,178932,6
11,2016,178932,6
12,2016,178932,1
2,2015,178933,4
3,2015,178933,12
4,2015,178933,10
5,2015,178933,11
6,2015,178933,7
7,2015,178933,3
8,2015,178933,10
9,2015,178933,14
10,2015,178933,8
11,2015,178933,7
12,2015,178933,1
2,2016,178933,5
3,2016,178933,8
4,2016,178933,4
5,2016,178933,5
6,2016,178933,7
7,2016,178933,3
8,2016,178933,5
10,2016,178933,6
11,2016,178933,6
12,2016,178933,5
2,2017,178933,3
3,2017,178933,3
2,2015,178934,6
3,2015,178934,11
4,2015,178934,9
5,2015,178934,11
6,2015,178934,7
7,2015,178934,4
8,2015,178934,10
9,2015,178934,12
10,2015,178934,7
11,2015,178934,7
12,2015,178934,2
2,2016,178934,6
3,2016,178934,10
4,2016,178934,3
5,2016,178934,5
6,2016,178934,7
7,2016,178934,1
8,2016,178934,2
10,2016,178934,5
11,2016,178934,6
12,2016,178934,6
2,2017,178934,4
3,2017,178934,2
2,2015,178935,4
3,2015,178935,5
4,2015,178935,5
5,2015,178935,9
6,2015,178935,5
7,2015,178935,4
8,2015,178935,4
9,2015,178935,11
10,2015,178935,7
11,2015,178935,6
12,2015,178935,2
2,2016,178935,5
3,2016,178935,2
2,2015,178936,6
3,2015,178936,12
4,2015,178936,10
5,2015,178936,11
6,2015,178936,5
7,2015,178936,2
8,2015,178936,10
9,2015,178936,13
10,2015,178936,9
11,2015,178936,7
12,2015,178936,2
2,2016,178936,6
3,2016,178936,10
4,2016,178936,3
5,2016,178936,3
6,2016,178936,6
7,2016,178936,3
8,2016,178936,2
10,2016,178936,6
11,2016,178936,5
12,2016,178936,4
2,2017,178936,2
3,2017,178936,3
2,2015,178937,5
3,2015,178937,11
4,2015,178937,9
5,2015,178937,7
6,2015,178937,7
7,2015,178937,4
8,2015,178937,9
9,2015,178937,11
10,2015,178937,9
11,2015,178937,7
12,2015,178937,1
2,2016,178937,4
3,2016,178937,7
4,2016,178937,3
5,2016,178937,5
6,2016,178937,4
7,2016,178937,2
8,2016,178937,4
10,2016,178937,5
11,2016,178937,6
12,2016,178937,6
2,2017,178937,2
3,2017,178937,2
2,2015,178938,6
3,2015,178938,12
4,2015,178938,10
5,2015,178938,9
6,2015,178938,6
7,2015,178938,4
8,2015,178938,6
9,2015,178938,5
10,2015,178938,9
11,2015,178938,6
12,2015,178938,2
2,2016,178938,6
3,2016,178938,9
4,2016,178938,4
5,2016,178938,4
6,2016,178938,7
7,2016,178938,1
8,2016,178938,5
10,2016,178938,7
11,2016,178938,6
12,2016,178938,6
2,2017,178938,4
3,2017,178938,2
2,2015,178939,4
3,2015,178939,9
4,2015,178939,10
5,2015,178939,11
6,2015,178939,7
7,2015,178939,2
8,2015,178939,10
9,2015,178939,12
10,2015,178939,4
11,2015,178939,5
12,2015,178939,2
2,2016,178939,5
3,2016,178939,6
8,2016,178939,3
10,2016,178939,5
11,2016,178939,3
12,2016,178939,5
2,2015,178940,6
3,2015,178940,12
4,2015,178940,10
5,2015,178940,11
6,2015,178940,7
7,2015,178940,4
8,2015,178940,10
9,2015,178940,14
10,2015,178940,5
11,2015,178940,5
12,2015,178940,2
2,2016,178940,5
3,2016,178940,11
4,2016,178940,4
5,2016,178940,5
6,2016,178940,4
7,2016,178940,3
8,2016,178940,4
10,2016,178940,6
11,2016,178940,6
12,2016,178940,4
2,2015,178941,4
3,2015,178941,9
4,2015,178941,6
5,2015,178941,8
6,2015,178941,7
7,2015,178941,3
8,2015,178941,10
9,2015,178941,8
10,2015,178941,10
11,2015,178941,5
12,2015,178941,1
2,2016,178941,2
3,2016,178941,10
4,2016,178941,4
5,2016,178941,4
6,2016,178941,5
7,2016,178941,3
8,2016,178941,4
10,2016,178941,1
11,2016,178941,6
12,2016,178941,2
2,2017,178941,3
3,2017,178941,3
2,2015,178942,2
12,2015,178942,1
2,2016,178942,2
2,2017,178942,1
3,2017,178942,1
2,2015,178943,3
3,2015,178943,3
4,2015,178943,3
5,2015,178943,10
6,2015,178943,4
7,2015,178943,2
8,2015,178943,9
9,2015,178943,6
10,2015,178943,2
11,2015,178943,3
12,2015,178943,2
2,2016,178943,3
3,2016,178943,7
4,2016,178943,1
5,2016,178943,2
6,2016,178943,6
7,2016,178943,1
8,2016,178943,2
10,2016,178943,5
11,2016,178943,2
2,2017,178943,4
3,2017,178943,2
2,2015,178944,3
3,2015,178944,11
4,2015,178944,6
5,2015,178944,8
6,2015,178944,7
7,2015,178944,4
8,2015,178944,9
9,2015,178944,12
10,2015,178944,6
11,2015,178944,7
12,2015,178944,1
2,2016,178944,6
3,2016,178944,9
4,2016,178944,4
5,2016,178944,5
6,2016,178944,6
7,2016,178944,2
8,2016,178944,3
10,2016,178944,3
11,2016,178944,5
12,2016,178944,3
2,2017,178944,3
3,2017,178944,3
2,2015,178945,5
3,2015,178945,9
4,2015,178945,6
5,2015,178945,11
6,2015,178945,7
7,2015,178945,4
8,2015,178945,10
9,2015,178945,12
10,2015,178945,8
11,2015,178945,6
12,2015,178945,1
2,2016,178945,3
3,2016,178945,9
4,2016,178945,3
5,2016,178945,5
6,2016,178945,6
7,2016,178945,1
8,2016,178945,4
10,2016,178945,5
11,2016,178945,6
12,2016,178945,3
2,2017,178945,4
